v8-version,6,8,275,32,-node.45,0
code-creation,BytecodeHandler,1,165931,0x365f00c084c0,72,LdaImmutableContextSlot
code-creation,Handler,1,166010,0x365f00c08560,163,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,166076,0x365f00c08560,163,StaNamedProperty
code-creation,Handler,1,166178,0x365f00c08660,44,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,166247,0x365f00c08660,44,PopContext
code-creation,Handler,1,166326,0x365f00c086e0,156,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,166412,0x365f00c086e0,156,StaContextSlot
tick,0x7f324d8b2187,166504,0,0x1,0,0x113e290,0xdfeed1a7c37
code-creation,Handler,1,166647,0x365f00c087c0,655,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,166719,0x365f00c087c0,655,CallProperty1
code-creation,LazyCompile,10,166855,0xdfeed1b432a,88,binding internal/bootstrap/loaders.js:77:39,0xdfeed1a6f58,~
code-creation,Builtin,3,166949,0x365f00c08aa0,444,StringConstructor
code-creation,Builtin,3,167019,0x365f00c08aa0,444,StringConstructor
code-creation,Handler,1,167119,0x365f00c08ca0,171,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,167196,0x365f00c08ca0,171,ThrowReferenceErrorIfHole
code-creation,Handler,1,167276,0x365f00c08da0,183,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,167342,0x365f00c08da0,183,LdaKeyedProperty
code-creation,Handler,1,167434,0x365f00c08ea0,336,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,167501,0x365f00c08ea0,336,TestTypeOf
tick,0x7f324d8b2187,167600,0,0x1,0,0x113e290,0xdfeed1b4343,0xdfeed1a7c4b
code-creation,Handler,1,167760,0x365f00c09040,64,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,167831,0x365f00c09040,64,JumpIfTrue
code-creation,Handler,1,167964,0x365f00c090c0,163,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,168037,0x365f00c090c0,163,StaKeyedProperty
code-creation,Handler,1,168138,0x365f00c091c0,48,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,168206,0x365f00c091c0,48,Mov
code-creation,Handler,1,168284,0x365f00c09240,139,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,168351,0x365f00c09240,139,ToString
code-creation,Builtin,3,168432,0x365f00c09320,2700,ArrayPrototypePush
code-creation,Builtin,3,168506,0x365f00c09320,2700,ArrayPrototypePush
code-creation,Handler,1,168900,0x365f00c09e00,291,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,169001,0x365f00c09e00,291,CreateEmptyObjectLiteral
tick,0x7f324d8b2187,169104,0,0x1,0,0x113e290,0xdfeed1a7c84
code-creation,Handler,1,169378,0x365f00c09f80,80,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,169452,0x365f00c09f80,80,LdaCurrentContextSlot
code-creation,Handler,1,169567,0x365f00c0a020,1852,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,169637,0x365f00c0a020,1852,CreateArrayLiteral
code-creation,LazyCompile,10,169897,0xdfeed1bb1ca,102,internalBinding internal/bootstrap/loaders.js:100:47,0xdfeed1a7028,~
tick,0x11da470,170089,1,0x8dd6e0,5,0xb5f5f0,0xdfeed1bb1e5,0xdfeed1b35a7
code-creation,Handler,1,170247,0x365f00c0a7a0,44,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,170320,0x365f00c0a7a0,44,Jump
code-creation,Handler,1,170404,0x365f00c0a820,64,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,170472,0x365f00c0a820,64,LdaZero
code-creation,Handler,1,170550,0x365f00c0a8a0,1071,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,170617,0x365f00c0a8a0,1071,TestEqualStrict
code-creation,Handler,1,170695,0x365f00c0ad20,623,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,170762,0x365f00c0ad20,623,CallUndefinedReceiver0
code-creation,LazyCompile,10,171493,0xdfeed1bd992,3708,startup internal/bootstrap/node.js:30:19,0xdfeed1b2650,~
tick,0x7f324d8b2187,171639,0,0x1,3,0x1113e40,0xdfeed1b35bd
code-creation,LazyCompile,10,171797,0xdfeed1bfc5a,114,setupProcessObject internal/bootstrap/node.js:330:30,0xdfeed1b2870,~
code-creation,LazyCompile,10,171980,0xdfeed1c0092,176,NativeModule.require internal/bootstrap/loaders.js:148:34,0xdfeed1a7090,~
code-creation,Handler,1,172085,0x365f00c0afe0,64,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,172168,0x365f00c0afe0,64,JumpIfFalse
code-creation,LazyCompile,10,172263,0xdfeed1c03e2,17,NativeModule.getCached internal/bootstrap/loaders.js:192:36,0xdfeed1a71c8,~
code-creation,LazyCompile,10,172368,0xdfeed1c055a,23,NativeModule.exists internal/bootstrap/loaders.js:196:33,0xdfeed1a7230,~
code-creation,Builtin,3,172459,0x365f00c0b060,1984,ObjectPrototypeHasOwnProperty
code-creation,Builtin,3,172528,0x365f00c0b060,1984,ObjectPrototypeHasOwnProperty
code-creation,Handler,1,172608,0x365f00c0b860,343,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,172701,0x365f00c0b860,343,JumpIfToBooleanTrue
tick,0x7f324d8b2187,172795,0,0x1,0,0x113e290,0xdfeed1c00d4,0xdfeed1bfc73,0xdfeed1bd997,0xdfeed1b35bd
code-creation,Handler,1,172924,0x365f00c0ba00,1352,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,173010,0x365f00c0ba00,1352,Construct
code-creation,LazyCompile,10,173128,0xdfeed1c0782,53,NativeModule internal/bootstrap/loaders.js:121:24,0xdfeed1a6ef0,~
code-creation,Handler,1,173250,0x365f00c0bfa0,643,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,173321,0x365f00c0bfa0,643,CallProperty0
code-creation,LazyCompile,10,173478,0xdfeed1c09e2,25,NativeModule.cache internal/bootstrap/loaders.js:375:42,0xdfeed1a7640,~
code-creation,LazyCompile,10,173683,0xdfeed1c0cfa,391,NativeModule.compile internal/bootstrap/loaders.js:302:44,0xdfeed1a75d8,~
code-creation,LazyCompile,10,173839,0xdfeed1c124a,17,NativeModule.getSource internal/bootstrap/loaders.js:225:36,0xdfeed1a7438,~
tick,0xf62848,173946,0,0x40d9a40,3,0x1113e40,0xdfeed1c0d0b,0xdfeed1c0139,0xdfeed1bfc73,0xdfeed1bd997,0xdfeed1b35bd
code-creation,LazyCompile,10,174077,0xdfeed1c13c2,43,NativeModule.wrap internal/bootstrap/loaders.js:229:31,0xdfeed1a74a0,~
code-creation,Handler,1,174174,0x365f00c0c280,68,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,174244,0x365f00c0c280,68,LdaSmi
code-creation,Handler,1,174326,0x365f00c0c320,28,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,174402,0x365f00c0c320,28,LdaTrue
tick,0x10438e8,174968,1,0x90f580,2,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0xdfeed1bfc73,0xdfeed1bd997,0xdfeed1b35bd
code-creation,Script,10,175305,0xdfeed1c2142,8, events.js:1:1,0xdfeed1c1e00,~
code-creation,Script,10,175403,0xdfeed1c2ff2,519, events.js:1:11,0xdfeed1c2060,~
code-creation,Handler,1,175499,0x365f00c0c380,656,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,175569,0x365f00c0c380,656,CallProperty
code-creation,Handler,1,175727,0x365f00c0c660,44,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,175801,0x365f00c0c660,44,SetPendingMessage
code-creation,Handler,1,175898,0x365f00c0c6e0,52,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,175966,0x365f00c0c6e0,52,TestReferenceEqual
tick,0x7f324d8b2187,176070,0,0x1,0,0x113e290,0xdfeed1c0e78,0xdfeed1c0139,0xdfeed1bfc73,0xdfeed1bd997,0xdfeed1b35bd
code-creation,LazyCompile,10,176189,0xdfeed1c3ec2,24,EventEmitter events.js:26:22,0xdfeed1c2160,~
code-creation,LazyCompile,10,176312,0xdfeed1c408a,84,EventEmitter.init events.js:67:29,0xdfeed1c2710,~
code-creation,LazyCompile,10,176459,0xdfeed1c447a,123,setupProcessFatal internal/bootstrap/node.js:476:29,0xdfeed1b2d68,~
code-creation,Script,10,177221,0xdfeed1c5b62,8, internal/async_hooks.js:1:1,0xdfeed1c55e0,~
tick,0x7f324d8b2187,177349,1,0x90f580,3,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0xdfeed1c44a4,0xdfeed1bd99e,0xdfeed1b35bd
code-creation,Script,10,177479,0xdfeed1c6f5a,1004, internal/async_hooks.js:1:11,0xdfeed1c5a80,~
tick,0x12840c0,178889,1,0x90f580,3,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0xdfeed1c705b,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1c44a4,0xdfeed1bd99e,0xdfeed1b35bd
code-creation,Script,10,179310,0xdfeed1ce98a,8, internal/errors.js:1:1,0xdfeed1ce558,~
code-creation,Script,10,179452,0xdfeed1d13e2,5221, internal/errors.js:1:11,0xdfeed1ce8a8,~
code-creation,Builtin,3,179606,0x365f00c0c760,5408,MapConstructor
code-creation,Builtin,3,179678,0x365f00c0c760,5408,MapConstructor
code-creation,Builtin,3,179993,0x365f00c0dcc0,1896,MapPrototypeSet
code-creation,Builtin,3,180067,0x365f00c0dcc0,1896,MapPrototypeSet
tick,0x7f324d8b2187,180178,0,0x1,0,0x113c860,0x8dd9b0,0xdfeed1b4353,0xdfeed1d14a4,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1c705b,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1c44a4,0xdfeed1bd99e,0xdfeed1b35bd
code-creation,Handler,1,180426,0x365f00c0e480,155,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,180502,0x365f00c0e480,155,CallRuntime
code-creation,LazyCompile,10,180804,0xdfeed1d68ca,156,E internal/errors.js:195:11,0xdfeed1cec80,~
code-creation,Handler,1,180904,0x365f00c0e560,912,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,180974,0x365f00c0e560,912,CreateRestParameter
code-creation,Handler,1,181056,0x365f00c0e940,663,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,181123,0x365f00c0e940,663,CallUndefinedReceiver2
code-creation,LazyCompile,10,181248,0xdfeed1d6de2,63,makeNodeErrorWithCode internal/errors.js:156:31,0xdfeed1ceb48,~
tick,0x7f324d8b2187,181367,0,0x1,3,0x1113e40,0xdfeed1d692e,0xdfeed1d1613,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1c705b,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1c44a4,0xdfeed1bd99e,0xdfeed1b35bd
code-creation,Builtin,3,181697,0x365f00c0ec20,4296,ArrayForEach
code-creation,Builtin,3,181784,0x365f00c0ec20,4296,ArrayForEach
code-creation,LazyCompile,10,181967,0xdfeed1d7ea2,36,E.otherClasses.forEach internal/errors.js:206:26,0xdfeed1d6788,~
code-creation,Handler,1,182185,0x365f00c0fd40,32,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,182258,0x365f00c0fd40,32,Wide
code-creation,Handler,1,182342,0x365f00c0fda0,660,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,182424,0x365f00c0fda0,660,CallUndefinedReceiver.Wide
tick,0x7f324d8b2187,182521,0,0x1,0,0x113e290,0xdfeed1d1bd6,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1c705b,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1c44a4,0xdfeed1bd99e,0xdfeed1b35bd
code-creation,Handler,1,182592,0x365f00c10080,1008,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,182663,0x365f00c10080,1008,Add.Wide
code-creation,Handler,1,182814,0x365f00c104c0,355,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,182884,0x365f00c104c0,355,CreateClosure.Wide
code-creation,Handler,1,183008,0x365f00c10680,40,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,183080,0x365f00c10680,40,LdaConstant.Wide
code-creation,Handler,1,183297,0x365f00c10700,2784,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,183374,0x365f00c10700,2784,LdaGlobal.Wide
code-creation,LazyCompile,10,183683,0xdfeed1d9ac2,44,makeSystemErrorWithCode internal/errors.js:146:33,0xdfeed1cea78,~
tick,0x7f324d8b2187,183810,0,0x1,3,0x1113e40,0xdfeed1d6918,0xdfeed1d2348,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1c705b,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1c44a4,0xdfeed1bd99e,0xdfeed1b35bd
code-creation,LazyCompile,10,184399,0xdfeed1dbac2,53,emitHookFactory internal/async_hooks.js:159:25,0xdfeed1c5cb8,~
code-creation,LazyCompile,10,184744,0xdfeed1dc132,181,setupProcessICUVersions internal/bootstrap/node.js:533:35,0xdfeed1b2e38,~
tick,0x7f324d8b2187,184875,0,0x1,3,0x1113e40,0xdfeed1bd9a5,0xdfeed1b35bd
code-creation,Builtin,3,185006,0x365f00c11220,3492,StringPrototypeSplit
code-creation,Builtin,3,185080,0x365f00c11220,3492,StringPrototypeSplit
code-creation,Handler,1,185174,0x365f00c12020,2100,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,185243,0x365f00c12020,2100,TestLessThan
code-creation,Handler,1,185350,0x365f00c128a0,608,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,185422,0x365f00c128a0,608,Inc
code-creation,Handler,1,185503,0x365f00c12b40,351,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,185571,0x365f00c12b40,351,JumpLoop
code-creation,LazyCompile,10,185827,0xdfeed1ddb4a,284,setupGlobalVariables internal/bootstrap/node.js:344:32,0xdfeed1b2940,~
tick,0x365f00c0b319,185995,0,0x421,0,0xdfeed1c056b,0xdfeed1c00cf,0xdfeed1ddba5,0xdfeed1bd9ac,0xdfeed1b35bd
code-creation,Script,10,186759,0xdfeed1df202,8, util.js:1:1,0xdfeed1ded60,~
code-creation,Script,10,186866,0xdfeed1e0532,1053, util.js:1:11,0xdfeed1df120,~
tick,0xb418f0,187692,1,0x90f580,2,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0xdfeed1e061a,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1ddba5,0xdfeed1bd9ac,0xdfeed1b35bd
code-creation,Script,10,189039,0xdfeed1f3aca,8, internal/util/inspect.js:1:1,0xdfeed1f3160,~
tick,0x7f324d8b2187,189183,1,0x90f580,3,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0xdfeed1e061a,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1ddba5,0xdfeed1bd9ac,0xdfeed1b35bd
code-creation,Script,10,189311,0xdfeed1f56fa,1667, internal/util/inspect.js:1:11,0xdfeed1f39e8,~
code-creation,Script,10,190181,0xdfeed1f8fb2,8, internal/util.js:1:1,0xdfeed1f8b58,~
tick,0x7f324d8b2187,190307,1,0x90f580,3,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0xdfeed1f592f,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1e061a,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1ddba5,0xdfeed1bd9ac,0xdfeed1b35bd
code-creation,Script,10,190440,0xdfeed1f9ef2,694, internal/util.js:1:11,0xdfeed1f8ed0,~
code-creation,Handler,1,191267,0x365f00c12ce0,271,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,191368,0x365f00c12ce0,271,ToBooleanLogicalNot
tick,0x7f324d8b2187,191468,0,0x1,0,0x113e290,0xdfeed1fa0a1,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1f592f,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1e061a,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1ddba5,0xdfeed1bd9ac,0xdfeed1b35bd
code-creation,Builtin,3,191643,0x365f00c12e40,3492,SetConstructor
code-creation,Builtin,3,191715,0x365f00c12e40,3492,SetConstructor
code-creation,Handler,1,191804,0x365f00c13c40,350,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,191871,0x365f00c13c40,350,CreateRegExpLiteral
code-creation,Script,10,192450,0x3fe3bfb035b2,8, internal/util/types.js:1:1,0x3fe3bfb032e8,~
code-creation,Script,10,192585,0x3fe3bfb03e02,274, internal/util/types.js:1:11,0x3fe3bfb034d0,~
tick,0x7f324d8b2187,192677,1,0x90f580,3,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0xdfeed1f59c8,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1e061a,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1ddba5,0xdfeed1bd9ac,0xdfeed1b35bd
code-creation,Builtin,3,192757,0x365f00c13de0,7140,ObjectGetOwnPropertyDescriptor
code-creation,Builtin,3,192828,0x365f00c13de0,7140,ObjectGetOwnPropertyDescriptor
code-creation,LazyCompile,10,192935,0x3fe3bfb044fa,15,uncurryThis internal/util/types.js:10:21,0x3fe3bfb035d0,~
code-creation,Builtin,3,193073,0x365f00c15a20,8563,ObjectAssign
code-creation,Builtin,3,193143,0x365f00c15a20,8563,ObjectAssign
code-creation,LazyCompile,10,193263,0x3fe3bfb0471a,15,uncurryThis internal/util/inspect.js:74:21,0xdfeed1f3ae8,~
code-creation,Handler,1,193388,0x365f00c17be0,358,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,193474,0x365f00c17be0,358,CreateRegExpLiteral.Wide
code-creation,Handler,1,193571,0x365f00c17da0,1876,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,193656,0x365f00c17da0,1876,CreateArrayLiteral.Wide
tick,0x7f324d82d930,193779,0,0x7f324d821977,0,0x113e290,0xdfeed1f5c34,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1e061a,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1ddba5,0xdfeed1bd9ac,0xdfeed1b35bd
code-creation,Handler,1,193928,0x365f00c18540,167,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,194004,0x365f00c18540,167,StaNamedProperty.Wide
code-creation,Handler,1,194091,0x365f00c18640,2955,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,194159,0x365f00c18640,2955,LdaNamedProperty.Wide
code-creation,Handler,1,194241,0x365f00c19220,1808,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,194308,0x365f00c19220,1808,CreateObjectLiteral.Wide
code-creation,Handler,1,194395,0x365f00c19980,167,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,194470,0x365f00c19980,167,StaNamedOwnProperty.Wide
code-creation,Handler,1,194559,0x365f00c19a80,660,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,194627,0x365f00c19a80,660,CallProperty.Wide
code-creation,Handler,1,194718,0x365f00c19d60,663,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,194812,0x365f00c19d60,663,CallProperty1.Wide
tick,0x7f324d8b2187,194901,0,0x1,0,0x113e290,0xdfeed1f5cb8,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1e061a,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1ddba5,0xdfeed1bd9ac,0xdfeed1b35bd
code-creation,Handler,1,194971,0x365f00c1a040,675,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,195042,0x365f00c1a040,675,CallProperty2.Wide
code-creation,Builtin,3,195149,0x365f00c1a340,1024,FastFunctionPrototypeBind
code-creation,Builtin,3,195219,0x365f00c1a340,1024,FastFunctionPrototypeBind
code-creation,Script,10,195621,0x3fe3bfb05622,8, internal/validators.js:1:1,0x3fe3bfb05330,~
code-creation,Script,10,195709,0x3fe3bfb05b8a,194, internal/validators.js:1:11,0x3fe3bfb05540,~
tick,0x1039881,196462,1,0x90f580,2,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0xdfeed1e0696,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1ddba5,0xdfeed1bd9ac,0xdfeed1b35bd
code-creation,Script,10,196861,0x3fe3bfb08712,8, internal/encoding.js:1:1,0x3fe3bfb08258,~
code-creation,Script,10,197051,0x3fe3bfb0c37a,911, internal/encoding.js:1:11,0x3fe3bfb08630,~
code-creation,Builtin,3,197202,0x365f00c1a780,336,TypedArrayConstructor
code-creation,Builtin,3,197277,0x365f00c1a780,336,TypedArrayConstructor
code-creation,Handler,1,197484,0x365f00c1a920,227,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,197585,0x365f00c1a920,227,ToName
tick,0x7f324d8b2187,197678,0,0x1,0,0x113e290,0x3fe3bfb0c58a,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1e0696,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1ddba5,0xdfeed1bd9ac,0xdfeed1b35bd
code-creation,Handler,1,197749,0x365f00c1aa60,199,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,197819,0x365f00c1aa60,199,StaDataPropertyInLiteral
code-creation,LazyCompile,10,197997,0x3fe3bfb11b9a,128,makeTextDecoderICU internal/encoding.js:354:28,0x3fe3bfb08a08,~
tick,0x1043d82,199413,1,0x90f580,2,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0xdfeed1e06c4,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1ddba5,0xdfeed1bd9ac,0xdfeed1b35bd
code-creation,Script,10,199883,0x3fe3bfb13462,8, buffer.js:1:1,0x3fe3bfb12c78,~
code-creation,Script,10,200012,0x3fe3bfb1534a,2700, buffer.js:1:11,0x3fe3bfb13380,~
tick,0x108d7a6,201329,1,0x90f580,2,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0x3fe3bfb155f1,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1e06c4,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1ddba5,0xdfeed1bd9ac,0xdfeed1b35bd
code-creation,Script,10,201539,0x3fe3bfb182ca,8, internal/buffer.js:1:1,0x3fe3bfb17d28,~
code-creation,Script,10,201655,0x3fe3bfb1a3c2,968, internal/buffer.js:1:11,0x3fe3bfb181e8,~
code-creation,Stub,2,202121,0x365f00c1ab80,452,StoreFastElementStub
code-creation,Builtin,3,202381,0x365f00c1ada0,1824,ObjectEntries
code-creation,Builtin,3,202485,0x365f00c1ada0,1824,ObjectEntries
tick,0x7f324d8b2187,202575,0,0x1,0,0x113c860,0x3fe3bfb15676,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1e06c4,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1ddba5,0xdfeed1bd9ac,0xdfeed1b35bd
code-creation,Builtin,3,202629,0x365f00c1b500,293,ArrayPrototypeValues
code-creation,Builtin,3,202729,0x365f00c1b500,293,ArrayPrototypeValues
code-creation,Handler,1,202809,0x365f00c1b680,112,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,202876,0x365f00c1b680,112,JumpIfJSReceiver
code-creation,Builtin,3,202961,0x365f00c1b740,3628,ArrayIteratorPrototypeNext
code-creation,Builtin,3,203028,0x365f00c1b740,3628,ArrayIteratorPrototypeNext
code-creation,Handler,1,203110,0x365f00c1c5c0,1758,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,203176,0x365f00c1c5c0,1758,InvokeIntrinsic
code-creation,Handler,1,203267,0x365f00c1cce0,351,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,203334,0x365f00c1cce0,351,JumpIfToBooleanTrueConstant
code-creation,Handler,1,203425,0x365f00c1ce80,56,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,203492,0x365f00c1ce80,56,TestUndetectable
code-creation,Handler,1,203637,0x365f00c1cf00,363,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,203720,0x365f00c1cf00,363,JumpLoop.Wide
tick,0xea6e59,203805,0,0x7ffffe29aed0,0,0x113e290,0x3fe3bfb15801,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1e06c4,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1ddba5,0xdfeed1bd9ac,0xdfeed1b35bd
code-creation,Handler,1,203950,0x365f00c1d0c0,36,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,204026,0x365f00c1d0c0,36,LdaSmi.Wide
code-creation,LazyCompile,10,204229,0x3fe3bfb1cd72,30,createPool buffer.js:124:20,0x3fe3bfb13550,~
code-creation,LazyCompile,10,204354,0x3fe3bfb1cf1a,89,createUnsafeArrayBuffer buffer.js:115:33,0x3fe3bfb134e8,~
code-creation,Stub,2,204636,0x365f00c1d140,480,StoreFastElementStub
tick,0x7f324d8b2187,204761,0,0x1,0,0xf3e120,0x3fe3bfb1cf25,0x3fe3bfb1cd85,0x3fe3bfb1590a,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1e06c4,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1ddba5,0xdfeed1bd9ac,0xdfeed1b35bd
code-creation,Handler,1,204834,0x365f00c1d360,104,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,204902,0x365f00c1d360,104,SwitchOnSmiNoFeedback
code-creation,Handler,1,205040,0x365f00c1d420,167,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,205115,0x365f00c1d420,167,StaKeyedProperty.Wide
code-creation,Handler,1,205237,0x365f00c1d520,155,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,205309,0x365f00c1d520,155,LdaKeyedProperty.Wide
code-creation,LazyCompile,10,205622,0x3fe3bfb1dbe2,143,deprecate internal/util.js:42:19,0xdfeed1f9108,~
